"['-0.60', '178.33', '-0.62', '178.20', '100.00']","['-0.60', '17.33', '-0.57', '178.29', '140.00']","['-0.60', '17.31', '-0.58', '178.29', '140.00']","['-0.58', '178.30', '-0.59', '178.25', '110.00']",255,140,0,140,0,3,.,0,2,2,8,0,0,6,8,3,9,7,5,2,1,9,7
"['-0.61', '178.31', '-0.62', '178.26', '140.00']","['-0.60', '178.33', '-0.62', '178.20', '100.00']","['-0.60', '17.33', '-0.57', '178.29', '140.00']","['-0.60', '17.31', '-0.58', '178.29', '140.00']",255,100,0,100,0,3,.,2,0,4,8,7,2,1,3,1,3,4,7,6,5,6,2
"['-0.60', '178.31', '-0.56', '178.33', '100.00']","['-0.61', '178.31', '-0.62', '178.26', '140.00']","['-0.60', '178.33', '-0.62', '178.20', '100.00']","['-0.60', '17.33', '-0.57', '178.29', '140.00']",255,100,0,100,0,3,.,3,7,2,6,7,3,0,3,4,6,6,7,9,6,8,8
"['-0.60', '178.30', '-0.68', '178.14', '100.00']","['-0.60', '178.31', '-0.56', '178.33', '100.00']","['-0.61', '178.31', '-0.62', '178.26', '140.00']","['-0.60', '178.33', '-0.62', '178.20', '100.00']",255,125,0,125,0,3,.,5,7,0,1,5,0,1,3,6,9,4,7,6,3,2
"['-0.61', '178.31', '-0.63', '178.21', '125.00']","['-0.60', '178.30', '-0.68', '178.14', '100.00']","['-0.60', '178.31', '-0.56', '178.33', '100.00']","['-0.61', '178.31', '-0.62', '178.26', '140.00']",255,125,0,125,0,3,.,7,5,6,1,0,4,7,0,7,7,1,7,8,9,5,5
Epoch End
"['-0.62', '178.30', '-0.60', '178.29', '125.00']","['-0.62', '178.31', '-0.62', '178.31', '125.00']","['-0.61', '178.30', '-0.63', '178.33', '125.00']","['-0.61', '178.30', '-0.60', '178.30', '125.00']",255,140,0,140,0,0,.,2,4,2,9,7,8,0,9,6,0,0,8,3,0,0,7,8
"['-0.63', '178.30', '-0.61', '178.19', '140.00']","['-0.62', '178.30', '-0.60', '178.29', '125.00']","['-0.62', '178.31', '-0.62', '178.31', '125.00']","['-0.61', '178.30', '-0.63', '178.33', '125.00']",255,100,0,100,0,0,.,4,4,9,0,3,1,8,2,9,8,3,3,9,8,4,4
"['-0.64', '178.30', '-0.66', '178.23', '100.00']","['-0.63', '178.30', '-0.61', '178.19', '140.00']","['-0.62', '178.30', '-0.60', '178.29', '125.00']","['-0.62', '178.31', '-0.62', '178.31', '125.00']",255,125,0,125,0,0,.,6,3,3,3,5,2,0,4,1,2,4,4,5,0,6,8
"['-0.64', '178.31', '-0.61', '178.35', '125.00']","['-0.64', '178.30', '-0.66', '178.23', '100.00']","['-0.63', '178.30', '-0.61', '178.19', '140.00']","['-0.62', '178.30', '-0.60', '178.29', '125.00']",255,125,0,125,0,0,.,8,0,2,0,4,2,4,8,4,2,8,3,4,4,7,3
"['-0.62', '178.27', '-0.61', '178.34', '125.00']","['-0.64', '178.31', '-0.61', '178.35', '125.00']","['-0.64', '178.30', '-0.66', '178.23', '100.00']","['-0.63', '178.30', '-0.61', '178.19', '140.00']",255,110,0,110,0,1,.,0,0,1,4,7,1,0,4,2,6,3,3,0,5,6,6
"['-0.56', '17.18', '-0.60', '178.32', '110.00']","['-0.62', '178.27', '-0.61', '178.34', '125.00']","['-0.64', '178.31', '-0.61', '178.35', '125.00']","['-0.64', '178.30', '-0.66', '178.23', '100.00']",255,125,0,125,0,1,.,1,6,6,7,1,4,1,9,1,4,3,6,7,6,7,6
"['-0.52', '17.11', '-0.60', '178.23', '125.00']","['-0.56', '17.18', '-0.60', '178.32', '110.00']","['-0.62', '178.27', '-0.61', '178.34', '125.00']","['-0.64', '178.31', '-0.61', '178.35', '125.00']",255,125,0,125,0,1,.,3,6,5,9,5,6,7,8,3,2,9,4,6,7,7,7
"['-0.58', '178.18', '-0.64', '178.20', '125.00']","['-0.52', '17.11', '-0.60', '178.23', '125.00']","['-0.56', '17.18', '-0.60', '178.32', '110.00']","['-0.62', '178.27', '-0.61', '178.34', '125.00']",255,100,0,100,0,1,.,5,6,9,0,1,0,4,9,6,1,3,9,5,2,6,4
"['-0.60', '178.20', '-0.62', '178.24', '100.00']","['-0.58', '178.18', '-0.64', '178.20', '125.00']","['-0.52', '17.11', '-0.60', '178.23', '125.00']","['-0.56', '17.18', '-0.60', '178.32', '110.00']",255,130,0,130,0,1,.,7,3,3,4,1,6,7,9,5,7,3,0,5,9,0,8
"['-0.62', '178.24', '-0.58', '178.22', '130.00']","['-0.60', '178.20', '-0.62', '178.24', '100.00']","['-0.58', '178.18', '-0.64', '178.20', '125.00']","['-0.52', '17.11', '-0.60', '178.23', '125.00']",255,140,0,140,0,1,.,9,1,7,7,2,6,0,3,9,8,8,6,4,7,4,6
"['-0.62', '178.26', '-0.64', '178.32', '140.00']","['-0.62', '178.24', '-0.58', '178.22', '130.00']","['-0.60', '178.20', '-0.62', '178.24', '100.00']","['-0.58', '178.18', '-0.64', '178.20', '125.00']",255,140,0,140,0,2,.,0,8,4,8,3,3,3,8,3,5,6,0,1,8,0,7
"['-0.64', '178.29', '-0.59', '178.19', '140.00']","['-0.62', '178.26', '-0.64', '178.32', '140.00']","['-0.62', '178.24', '-0.58', '178.22', '130.00']","['-0.60', '178.20', '-0.62', '178.24', '100.00']",255,110,0,110,0,2,.,2,8,3,6,8,4,0,1,5,2,7,4,0,4,8
"['-0.63', '178.30', '-0.66', '178.23', '110.00']","['-0.64', '178.29', '-0.59', '178.19', '140.00']","['-0.62', '178.26', '-0.64', '178.32', '140.00']","['-0.62', '178.24', '-0.58', '178.22', '130.00']",255,125,0,125,0,2,.,4,8,1,3,4,4,9,3,8,2,7,8,1,9,8,2
"['-0.62', '178.34', '-0.60', '178.29', '125.00']","['-0.63', '178.30', '-0.66', '178.23', '110.00']","['-0.64', '178.29', '-0.59', '178.19', '140.00']","['-0.62', '178.26', '-0.64', '178.32', '140.00']",255,100,0,100,0,2,.,6,8,3,8,8,4,8,5,9,0,8,5,0,8,3
"['-0.62', '17.34', '-0.60', '178.28', '100.00']","['-0.62', '178.34', '-0.60', '178.29', '125.00']","['-0.63', '178.30', '-0.66', '178.23', '110.00']","['-0.64', '178.29', '-0.59', '178.19', '140.00']",255,125,0,125,0,2,.,8,4,9,7,1,1,6,5,6,5,7,0,4,3,4,6
"['-0.61', '178.33', '-0.61', '178.30', '125.00']","['-0.62', '17.34', '-0.60', '178.28', '100.00']","['-0.62', '178.34', '-0.60', '178.29', '125.00']","['-0.63', '178.30', '-0.66', '178.23', '110.00']",255,125,0,125,0,3,.,0,4,9,7,2,5,7,7,0,9,5,0,3,1,7,4
"['-0.58', '178.25', '-0.60', '178.19', '125.00']","['-0.61', '178.33', '-0.61', '178.30', '125.00']","['-0.62', '17.34', '-0.60', '178.28', '100.00']","['-0.62', '178.34', '-0.60', '178.29', '125.00']",255,125,0,125,0,3,.,2,3,4,2,6,3,1,8,1,6,8,6,4,0,1,4
"['-0.56', '17.21', '-0.64', '178.23', '125.00']","['-0.58', '178.25', '-0.60', '178.19', '125.00']","['-0.61', '178.33', '-0.61', '178.30', '125.00']","['-0.62', '17.34', '-0.60', '178.28', '100.00']",255,125,0,125,0,3,.,4,0,0,1,3,5,2,7,8,7,0,1,7,8,2,2
"['-0.56', '17.17', '-0.65', '178.22', '125.00']","['-0.56', '17.21', '-0.64', '178.23', '125.00']","['-0.58', '178.25', '-0.60', '178.19', '125.00']","['-0.61', '178.33', '-0.61', '178.30', '125.00']",255,100,0,100,0,3,.,5,9,8,4,0,3,2,1,5,4,0,8,3,2,5
"['-0.54', '17.14', '-0.59', '178.24', '100.00']","['-0.56', '17.17', '-0.65', '178.22', '125.00']","['-0.56', '17.21', '-0.64', '178.23', '125.00']","['-0.58', '178.25', '-0.60', '178.19', '125.00']",255,125,0,125,0,3,.,8,3,2,1,8,0,0,2,3,1,9,3,3,5,9,4
Epoch End
