"['-1.54', '178.20', '-1.58', '178.25', '100.00']","['-1.58', '178.26', '-1.60', '178.27', '110.00']","['-1.60', '17.29', '-1.61', '178.29', '130.00']","['-1.59', '178.29', '-1.57', '178.35', '110.00']",255,110,0,110,0,3,.,1,2,7,9,6,2,8,2,7,6,8,2,4,9,5
"['-1.54', '178.21', '-1.58', '178.34', '110.00']","['-1.54', '178.20', '-1.58', '178.25', '100.00']","['-1.58', '178.26', '-1.60', '178.27', '110.00']","['-1.60', '17.29', '-1.61', '178.29', '130.00']",255,130,0,130,0,3,.,3,1,2,8,7,5,0,3,2,4,2,4,9,2,6,8
"['-1.56', '178.21', '-1.59', '178.24', '130.00']","['-1.54', '178.21', '-1.58', '178.34', '110.00']","['-1.54', '178.20', '-1.58', '178.25', '100.00']","['-1.58', '178.26', '-1.60', '178.27', '110.00']",255,130,0,130,0,3,.,5,2,9,6,0,0,8,5,8,6,8,8,3,5,4,5
"['-1.59', '17.24', '-1.63', '178.25', '130.00']","['-1.56', '178.21', '-1.59', '178.24', '130.00']","['-1.54', '178.21', '-1.58', '178.34', '110.00']","['-1.54', '178.20', '-1.58', '178.25', '100.00']",255,140,0,140,0,3,.,7,4,4,5,6,0,9,5,6,9,5,4,9,5,6
"['-1.61', '17.26', '-1.62', '178.26', '140.00']","['-1.59', '17.24', '-1.63', '178.25', '130.00']","['-1.56', '178.21', '-1.59', '178.24', '130.00']","['-1.54', '178.21', '-1.58', '178.34', '110.00']",255,110,0,110,0,3,.,9,1,2,6,0,5,7,6,2,4,8,1,6,8,9,5
Epoch End
"['-1.60', '178.24', '-1.61', '178.21', '110.00']","['-1.60', '178.24', '-1.55', '178.17', '110.00']","['-1.60', '178.25', '-1.58', '178.25', '110.00']","['-1.60', '178.25', '-1.61', '178.22', '110.00']",255,110,0,110,0,0,.,2,7,7,8,2,9,1,7,0,2,2,7,0,5,0,8
"['-1.59', '17.26', '-1.58', '178.35', '110.00']","['-1.60', '178.24', '-1.61', '178.21', '110.00']","['-1.60', '178.24', '-1.55', '178.17', '110.00']","['-1.60', '178.25', '-1.58', '178.25', '110.00']",255,125,0,125,0,0,.,4,6,7,5,6,0,7,6,8,1,2,7,4,4,1,4
"['-1.60', '178.28', '-1.63', '178.37', '125.00']","['-1.59', '17.26', '-1.58', '178.35', '110.00']","['-1.60', '178.24', '-1.61', '178.21', '110.00']","['-1.60', '178.24', '-1.55', '178.17', '110.00']",255,100,0,100,0,0,.,6,5,3,6,9,9,8,7,4,8,7,7,9,2,9,7
"['-1.60', '178.30', '-1.57', '178.33', '100.00']","['-1.60', '178.28', '-1.63', '178.37', '125.00']","['-1.59', '17.26', '-1.58', '178.35', '110.00']","['-1.60', '178.24', '-1.61', '178.21', '110.00']",255,130,0,130,0,0,.,8,3,5,1,7,7,8,9,8,4,0,6,9,8,2,4
"['-1.60', '17.35', '-1.62', '178.35', '130.00']","['-1.60', '178.30', '-1.57', '178.33', '100.00']","['-1.60', '178.28', '-1.63', '178.37', '125.00']","['-1.59', '17.26', '-1.58', '178.35', '110.00']",255,130,0,130,0,1,.,0,0,0,6,5,8,2,7,3,6,9,6,8,9,9,4
"['-1.61', '178.36', '-1.55', '178.28', '130.00']","['-1.60', '17.35', '-1.62', '178.35', '130.00']","['-1.60', '178.30', '-1.57', '178.33', '100.00']","['-1.60', '178.28', '-1.63', '178.37', '125.00']",255,130,0,130,0,1,.,1,6,8,0,3,9,5,6,0,3,1,7,9,9,3,2
"['-1.62', '17.38', '-1.59', '178.30', '130.00']","['-1.61', '178.36', '-1.55', '178.28', '130.00']","['-1.60', '17.35', '-1.62', '178.35', '130.00']","['-1.60', '178.30', '-1.57', '178.33', '100.00']",255,100,0,100,0,1,.,3,3,4,0,0,9,8,8,5,7,8,7,9,6,3,9
"['-1.61', '178.37', '-1.53', '178.22', '100.00']","['-1.62', '17.38', '-1.59', '178.30', '130.00']","['-1.61', '178.36', '-1.55', '178.28', '130.00']","['-1.60', '17.35', '-1.62', '178.35', '130.00']",255,100,0,100,0,1,.,5,0,1,6,3,7,9,3,5,6,3,8,4,2,7,7
"['-1.62', '178.37', '-1.68', '178.28', '100.00']","['-1.61', '178.37', '-1.53', '178.22', '100.00']","['-1.62', '17.38', '-1.59', '178.30', '130.00']","['-1.61', '178.36', '-1.55', '178.28', '130.00']",255,130,0,130,0,1,.,6,6,6,3,7,4,2,0,6,5,4,2,9,6,8,8
"['-1.61', '17.39', '-1.62', '178.25', '130.00']","['-1.62', '178.37', '-1.68', '178.28', '100.00']","['-1.61', '178.37', '-1.53', '178.22', '100.00']","['-1.62', '17.38', '-1.59', '178.30', '130.00']",255,100,0,100,0,1,.,8,3,4,8,8,0,8,2,8,8,5,7,4,2,1,9
"['-1.61', '178.42', '-1.57', '178.39', '100.00']","['-1.61', '17.39', '-1.62', '178.25', '130.00']","['-1.62', '178.37', '-1.68', '178.28', '100.00']","['-1.61', '178.37', '-1.53', '178.22', '100.00']",255,140,0,140,0,1,.,9,8,4,1,8,0,4,5,0,4,3,9,4,5,3,1
"['-1.61', '17.39', '-1.57', '178.33', '140.00']","['-1.61', '178.42', '-1.57', '178.39', '100.00']","['-1.61', '17.39', '-1.62', '178.25', '130.00']","['-1.62', '178.37', '-1.68', '178.28', '100.00']",255,130,0,130,0,2,.,1,5,1,7,3,8,1,6,6,8,0,9,0,8,2
"['-1.62', '178.38', '-1.63', '178.31', '130.00']","['-1.61', '17.39', '-1.57', '178.33', '140.00']","['-1.61', '178.42', '-1.57', '178.39', '100.00']","['-1.61', '17.39', '-1.62', '178.25', '130.00']",255,100,0,100,0,2,.,3,1,9,3,4,3,3,2,8,4,7,5,9,5,2
"['-1.60', '178.35', '-1.51', '178.32', '100.00']","['-1.62', '178.38', '-1.63', '178.31', '130.00']","['-1.61', '17.39', '-1.57', '178.33', '140.00']","['-1.61', '178.42', '-1.57', '178.39', '100.00']",255,130,0,130,0,2,.,5,3,3,8,0,6,8,0,0,8,4,2,2,8,5
"['-1.62', '178.31', '-1.55', '178.33', '130.00']","['-1.60', '178.35', '-1.51', '178.32', '100.00']","['-1.62', '178.38', '-1.63', '178.31', '130.00']","['-1.61', '17.39', '-1.57', '178.33', '140.00']",255,100,0,100,0,2,.,7,1,7,5,8,7,2,3,2,5,8,9,7,2,1,7
"['-1.59', '17.29', '-1.55', '178.32', '100.00']","['-1.62', '178.31', '-1.55', '178.33', '130.00']","['-1.60', '178.35', '-1.51', '178.32', '100.00']","['-1.62', '178.38', '-1.63', '178.31', '130.00']",255,140,0,140,0,2,.,9,1,7,9,8,2,1,0,1,4,4,0,4,2,9,7
"['-1.57', '178.29', '-1.56', '178.29', '140.00']","['-1.59', '17.29', '-1.55', '178.32', '100.00']","['-1.62', '178.31', '-1.55', '178.33', '130.00']","['-1.60', '178.35', '-1.51', '178.32', '100.00']",255,100,0,100,0,3,.,0,9,1,5,9,3,0,2,7,1,1,4,8,6,8
"['-1.56', '178.31', '-1.56', '178.33', '100.00']","['-1.57', '178.29', '-1.56', '178.29', '140.00']","['-1.59', '17.29', '-1.55', '178.32', '100.00']","['-1.62', '178.31', '-1.55', '178.33', '130.00']",255,100,0,100,0,3,.,2,7,7,7,6,9,8,0,4,0,0,0,8,5,4,5
"['-1.57', '17.31', '-1.63', '178.36', '100.00']","['-1.56', '178.31', '-1.56', '178.33', '100.00']","['-1.57', '178.29', '-1.56', '178.29', '140.00']","['-1.59', '17.29', '-1.55', '178.32', '100.00']",255,140,0,140,0,3,.,4,3,5,5,1,8,5,0,3,1,8,9,0,8,7
"['-1.57', '178.33', '-1.57', '178.39', '140.00']","['-1.57', '17.31', '-1.63', '178.36', '100.00']","['-1.56', '178.31', '-1.56', '178.33', '100.00']","['-1.57', '178.29', '-1.56', '178.29', '140.00']",255,125,0,125,0,3,.,5,9,2,5,1,4,9,9,1,7,6,0,2,5,4
Epoch End
